oracID_x,tipo_x,palabra_x,palNum,pred_x,logit_pred_x,nCompletadas_x,oracID_y,oracID_orig,tipo_y,palabra_y,pred_y,logit_pred_y,nCompletadas_y
49,1,durazno,8,0.6444444444444445,0.2582780152430313,45.0,269,49,1,durazno,0.6818181818181818,0.3309932190414243,22.0
49,1,bancate,9,0.6666666666666666,0.30102999566398114,45.0,269,49,1,bancate,0.7272727272727273,0.4259687322722812,22.0
49,1,la,10,0.8444444444444444,0.7346855566025534,45.0,269,49,1,la,0.9545454545454546,1.3222192947339195,22.0
49,1,pelusa,11,0.8,0.6020599913279625,45.0,269,49,1,pelusa,0.8636363636363636,0.8016323462331666,22.0
50,1,Para,0,,,,270,50,1,Para,,,
50,1,convencernos,1,0.0,-1.8750612633917,38.0,270,50,1,convencernos,0.0,-1.7853298350107671,31.0
50,1,él,2,0.0,-1.863322860120456,37.0,270,50,1,él,0.0,-1.7853298350107671,31.0
50,1,nos,3,0.16216216216216214,-0.713210443450629,37.0,270,50,1,nos,0.2903225806451613,-0.38818017138288136,31.0
50,1,dijo:,4,0.5675675675675675,0.1180993120779944,37.0,270,50,1,dijo:,0.7096774193548387,0.3881801713828815,31.0
50,1,Síganme,5,0.0,-1.863322860120456,37.0,270,50,1,Síganme,0.0,-1.7853298350107671,31.0
50,1,no,6,0.6216216216216216,0.21559980033935486,37.0,270,50,1,no,0.5161290322580645,0.02802872360024353,31.0
50,1,los,7,0.8378378378378378,0.713210443450629,37.0,270,50,1,los,0.6774193548387096,0.3222192947339192,31.0
50,1,voy,8,0.7297297297297297,0.4313637641589873,37.0,270,50,1,voy,0.6451612903225806,0.2596373105057561,31.0
50,1,a,9,1.0,1.8633228601204568,37.0,270,50,1,a,1.0,1.7853298350107674,31.0
50,1,defraudar,10,0.8648648648648649,0.8061799739838874,37.0,270,50,1,defraudar,0.7741935483870968,0.5351132016973491,31.0
51,1,Al,0,,,,271,51,1,Al,,,
51,1,ser,1,0.022727272727272728,-1.6334684555795866,44.0,271,51,1,ser,0.0,-1.8388490907372557,35.0
51,1,derrotado,2,0.0,-1.9294189257142929,43.0,271,51,1,derrotado,0.0,-1.8260748027008264,34.0
51,1,comprobé,3,0.0,-1.9294189257142929,43.0,271,51,1,comprobé,0.0,-1.8260748027008264,34.0
51,1,que,4,0.9534883720930232,1.3117538610557546,43.0,271,51,1,que,0.9411764705882352,1.2041199826559246,34.0
51,1,yerba,5,0.0,-1.9294189257142929,43.0,271,51,1,yerba,0.0,-1.8260748027008264,34.0
51,1,mala,6,0.8604651162790697,0.7900504736833512,43.0,271,51,1,mala,0.9117647058823528,1.01424043911461,34.0
51,1,nunca,7,0.9534883720930232,1.3117538610557546,43.0,271,51,1,nunca,0.9117647058823528,1.01424043911461,34.0
51,1,muere,8,0.9534883720930232,1.3117538610557546,43.0,271,51,1,muere,0.9705882352941176,1.5185139398778873,34.0
52,1,Él,0,,,,272,52,1,Él,,,
52,1,declaró,1,0.0,-1.8976270912904412,40.0,272,52,1,declaró,0.0,-1.8129133566428557,33.0
52,1,arrepentido:,2,0.02564102564102564,-1.57978359661681,39.0,272,52,1,arrepentido:,0.0,-1.7993405494535817,32.0
52,1,Yo,3,0.1282051282051282,-0.8325089127062364,39.0,272,52,1,Yo,0.09375,-0.9852767431792936,32.0
52,1,me,4,0.02564102564102564,-1.57978359661681,39.0,272,52,1,me,0.09375,-0.9852767431792936,32.0
52,1,equivoqué,5,0.1794871794871795,-0.6600519383056491,39.0,272,52,1,equivoqué,0.15625,-0.7323937598229685,32.0
52,1,y,6,0.28205128205128205,-0.4057653461839942,39.0,272,52,1,y,0.3125,-0.3424226808222063,32.0
52,1,pagué,7,0.2564102564102564,-0.4623979978989562,39.0,272,52,1,pagué,0.25,-0.4771212547196625,32.0
52,1,pero,8,0.2564102564102564,-0.4623979978989562,39.0,272,52,1,pero,0.3125,-0.3424226808222063,32.0
52,1,la,9,0.2564102564102564,-0.4623979978989562,39.0,272,52,1,la,0.15625,-0.7323937598229685,32.0
52,1,pelota,10,0.2564102564102564,-0.4623979978989562,39.0,272,52,1,pelota,0.1875,-0.6368220975871743,32.0
52,1,no,11,0.5641025641025641,0.11197375944393234,39.0,272,52,1,no,0.71875,0.407485326578268,32.0
52,1,se,12,0.6153846153846154,0.20411998265592485,39.0,272,52,1,se,0.59375,0.16481024864599214,32.0
52,1,mancha,13,0.6923076923076923,0.3521825181113625,39.0,272,52,1,mancha,0.6875,0.3424226808222063,32.0
53,1,Es,0,,,,273,53,1,Es,,,
53,1,inútil:,1,0.0,-1.8750612633917,38.0,273,53,1,inútil:,0.0,-1.8260748027008264,34.0
53,1,en,2,0.0,-1.8388490907372557,35.0,273,53,1,en,0.0,-1.8260748027008264,34.0
53,1,casa,3,0.17142857142857146,-0.6842467475153124,35.0,273,53,1,casa,0.1176470588235294,-0.8750612633917001,34.0
53,1,de,4,0.7142857142857143,0.3979400086720376,35.0,273,53,1,de,0.35294117647058826,-0.2632414347745813,34.0
53,1,herrero,5,0.9714285714285714,1.5314789170422547,35.0,273,53,1,herrero,0.7352941176470589,0.4436974992327128,34.0
53,1,cuchillo,6,0.8857142857142857,0.8893017025063101,35.0,273,53,1,cuchillo,0.8823529411764706,0.8750612633916999,34.0
53,1,de,7,1.0,1.8388490907372568,35.0,273,53,1,de,0.9117647058823528,1.01424043911461,34.0
53,1,palo,8,1.0,1.8388490907372568,35.0,273,53,1,palo,0.8823529411764706,0.8750612633916999,34.0
54,1,Con,0,,,,274,54,1,Con,,,
54,1,optimismo,1,0.0,-1.863322860120456,37.0,274,54,1,optimismo,0.0,-1.9395192526186185,44.0
54,1,decidió,2,0.0,-1.863322860120456,37.0,274,54,1,decidió,0.0,-1.9395192526186185,44.0
54,1,que,3,0.4594594594594595,-0.07058107428570727,37.0,274,54,1,que,0.3863636363636364,-0.20091484278071334,44.0
54,1,al,4,0.0,-1.863322860120456,37.0,274,54,1,al,0.022727272727272728,-1.6334684555795866,44.0
54,1,mal,5,0.08108108108108109,-1.0543576623225928,37.0,274,54,1,mal,0.0,-1.9395192526186185,44.0
54,1,tiempo,6,0.6486486486486487,0.2662678894047693,37.0,274,54,1,tiempo,0.5454545454545454,0.07918124604762472,44.0
54,1,buena,7,0.9189189189189191,1.054357662322593,37.0,274,54,1,buena,0.8409090909090909,0.7231036840527383,44.0
54,1,cara,8,0.972972972972973,1.5563025007672882,37.0,274,54,1,cara,0.8636363636363636,0.8016323462331666,44.0
55,1,Al,0,,,,275,55,1,Al,,,
55,1,verlo,1,0.0,-1.8750612633917,38.0,275,55,1,verlo,0.0,-1.8260748027008264,34.0
55,1,sostuvo,2,0.0,-1.863322860120456,37.0,275,55,1,sostuvo,0.0,-1.8260748027008264,34.0
