oracID,tipo,palabra,palNum,pred,logit_pred,nCompletadas
138,2,quieran,7,0.10714285714285714,-0.9208187539523752,28.0
138,2,síganme,8,0.03571428571428571,-1.4313637641589874,28.0
139,2,No,0,,,
139,2,me,1,0.027777777777777776,-1.5440680443502757,36.0
139,2,sorprendió,2,0.0,-1.8512583487190752,36.0
139,2,porque,3,0.027777777777777776,-1.5440680443502757,36.0
139,2,el,4,0.08333333333333333,-1.041392685158225,36.0
139,2,olmo,5,0.0,-1.8512583487190752,36.0
139,2,se,6,0.0,-1.8512583487190752,36.0
139,2,quema,7,0.0,-1.8512583487190752,36.0
139,2,fácilmente,8,0.0,-1.8512583487190752,36.0
140,2,Por,0,,,
140,2,desgracia,1,0.0,-1.8388490907372554,35.0
140,2,al,2,0.0,-1.8388490907372554,35.0
140,2,caminante,3,0.0,-1.8388490907372554,35.0
140,2,le,4,0.2857142857142857,-0.39794000867203766,35.0
140,2,queda,5,0.0,-1.8388490907372554,35.0
140,2,un,6,0.02857142857142857,-1.5314789170422551,35.0
140,2,largo,7,0.22857142857142856,-0.5282737771670437,35.0
140,2,trecho,8,0.2571428571428571,-0.4607308385314932,35.0
140,2,para,9,0.17142857142857143,-0.6842467475153124,35.0
140,2,pensar,10,0.0,-1.8388490907372554,35.0
141,2,Recordá,0,,,
141,2,que,1,0.7272727272727273,0.42596873227228116,33.0
141,2,a,2,0.0,-1.8129133566428555,33.0
141,2,esa,3,0.0,-1.8129133566428555,33.0
141,2,mesa,4,0.0,-1.8129133566428555,33.0
141,2,le,5,0.5757575757575758,0.13262556527459105,33.0
141,2,quedan,6,0.0,-1.8129133566428555,33.0
141,2,mejor,7,0.0,-1.8129133566428555,33.0
141,2,cuatro,8,0.0,-1.8129133566428555,33.0
141,2,patas,9,0.42424242424242425,-0.13262556527459088,33.0
141,2,cortas,10,0.030303030303030304,-1.505149978319906,33.0
142,2,Me,0,,,
142,2,aconseja,1,0.0,-1.8976270912904414,40.0
142,2,que,2,0.825,0.6734158998636305,40.0
142,2,esté,3,0.0,-1.8976270912904414,40.0
142,2,prevenido,4,0.0,-1.8976270912904414,40.0
142,2,porque,5,0.275,-0.421005312740731,40.0
142,2,ese,6,0.0,-1.8976270912904414,40.0
142,2,hombre,7,0.25,-0.4771212547196625,40.0
142,2,hace,8,0.0,-1.8976270912904414,40.0
142,2,trampa,9,0.025,-1.591064607026499,40.0
143,2,Mi,0,,,
143,2,abuela,1,0.02857142857142857,-1.5314789170422551,35.0
143,2,me,2,0.22857142857142856,-0.5282737771670437,35.0
143,2,advirtió:,3,0.0,-1.8388490907372554,35.0
143,2,Todos,4,0.0,-1.8388490907372554,35.0
143,2,tratan,5,0.0,-1.8388490907372554,35.0
143,2,al,6,0.0,-1.8388490907372554,35.0
143,2,diablo,7,0.0,-1.8388490907372554,35.0
143,2,con,8,0.05714285714285714,-1.2174839442139063,35.0
143,2,muy,9,0.0,-1.8388490907372554,35.0
143,2,poco,10,0.14285714285714285,-0.7781512503836436,35.0
143,2,respeto,11,0.42857142857142855,-0.12493873660829993,35.0
144,2,Para,0,,,
144,2,convencernos,1,0.0,-1.7242758696007892,27.0
144,2,él,2,0.07407407407407407,-1.0969100130080565,27.0
144,2,nos,3,0.25925925925925924,-0.4559319556497244,27.0
144,2,dijo:,4,0.5555555555555556,0.09691001300805649,27.0
144,2,Quien,5,0.0,-1.7242758696007892,27.0
144,2,tire,6,0.0,-1.7242758696007892,27.0
144,2,una,7,0.0,-1.7242758696007892,27.0
144,2,bala,8,0.0,-1.7242758696007892,27.0
144,2,se,9,0.0,-1.7242758696007892,27.0
144,2,vuelve,10,0.0,-1.7242758696007892,27.0
145,2,Al,0,,,
145,2,ser,1,0.0,-1.7993405494535817,32.0
145,2,derrotado,2,0.0,-1.7708520116421442,30.0
145,2,comprobé,3,0.0,-1.7708520116421442,30.0
145,2,que,4,0.9666666666666667,1.462397997898956,30.0
145,2,nadie,5,0.13333333333333333,-0.8129133566428557,30.0
145,2,ayuda,6,0.0,-1.7708520116421442,30.0
145,2,al,7,0.23333333333333334,-0.516629796003336,30.0
145,2,perdedor,8,0.23333333333333334,-0.516629796003336,30.0
146,2,Él,0,,,
146,2,declaró,1,0.0,-1.8388490907372554,35.0
146,2,arrepentido:,2,0.0,-1.8260748027008264,34.0
146,2,Acepto,3,0.0,-1.8260748027008264,34.0
146,2,que,4,0.3235294117647059,-0.3203351508593678,34.0
146,2,me,5,0.2647058823529412,-0.44369749923271273,34.0
146,2,equivoqué,6,0.29411764705882354,-0.3802112417116059,34.0
146,2,al,7,0.058823529411764705,-1.2041199826559248,34.0
146,2,clavarle,8,0.0,-1.8260748027008264,34.0
146,2,ese,9,0.0,-1.8260748027008264,34.0
146,2,cuchillo,10,0.23529411764705882,-0.5118833609788743,34.0
146,2,en,11,0.6176470588235294,0.20827594242708258,34.0
146,2,el,12,0.35294117647058826,-0.26324143477458134,34.0
146,2,pie,13,0.0,-1.8260748027008264,34.0
147,2,Es,0,,,
147,2,inútil:,1,0.0,-1.8750612633917,38.0
147,2,eres,2,0.0,-1.8750612633917,38.0
147,2,más,3,0.02631578947368421,-1.568201724066995,38.0
147,2,frío,4,0.0,-1.8750612633917,38.0
147,2,que,5,0.9473684210526315,1.2552725051033056,38.0
